OccNo,OccClass,OccType,OccDate,OccTime,Province,Location,NearestLocationLongitude,NearestLocationLatitude,RegionOcc,RegionResponsible,PipelineOperator,FacilityName,FacilityType,PipelineName,PipelineType,ComponentAffected,ProductCarried,TypeOfProduct,DetectionMethod,LandUseType,EntityInvolved,HazardType,ThreatToPipeline,QuantityLost,QuantityRecovered,OccSummary,Fire,Explosion,ProductReleasedIndicator,ProductReleased,InterruptionOfPipelineOperations,Rupture,OperatedBeyondLimits,ProductLeftCoPropertyROW,TerrainEnvironmentalHazard,TSBDeployed,SignificantEnvironmentalImpact,ReportedDate,ReportedTime,TotalSeriousInjuries,TotalFatalInjuries
P14H0037,5,Incident,4/10/2014,11:15:00,British Columbia,Chetwynd,0.0,0.0,Vancouver,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Pine River Gas Plant,Gas Processing Plant,0,0,0,Other,OTHER,Employee / Contractor (Onsite),Station Property,0,0,0,3.0,0.0,The valve on the B11 cooler bank as well as the valve on the drain hose connected to that header had been left open allowing the release of a sulphinol solution.A pressure safety valve on the B11 cooler bank allowed sulphinol to migrate through a common drain header connection point to the B4 cooler bank and out through the isolation valve. The isolation valve had been left partly open after the B4 cooler bank had been removed from service for repair.The PSV was replaced. A new Safe Work Plan has been rolled out. The plan includes a field level safety assessment which requires more detailed job preparation and planning.,False,False,True,Other,False,0,0,0,0,False,False,4/10/2014,20:00:00,0,0
P14H0038,5,Incident,4/8/2014,08:00:00,Manitoba,Elm Creek,-97.9925,49.67555556,Winnipeg,HEAD OFFICE,Transcanada Keystone Pipeline Gp Ltd.,Elm Creek Pigging Yard,Other,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,A small amount of crude oil leaked (5 - 6 l) from the threads of the body bleed valve on the bottom of the launcher isolation valve. The body bleed valve was replaced. Water had migrated into the bleed valve threads and froze which caused the bleed valve to distort and crack the ineer threads.,False,False,True,Crude Oil,False,0,0,0,0,False,False,4/11/2014,18:35:00,0,0
P13H0128,5,Accident,12/5/2013,09:00:00,Saskatchewan,Masefield,-107.8,49.15,Calgary,HEAD OFFICE,Foothills Pipe Lines Ltd.,Compressor Station 395,Compressor Station,0,0,0,0,0,OTHER,Station Property,0,0,0,0.0,0.0,"An oil fire occurred in the gas generator. The fire detection system worked as designed and released inergen gas which suppressed the oil fire. A TCPL employee arrived and found a unit alarm for low lubrication oil level and a fault alarm for the activation of the fire detection system. There was no secondary fire damage. The unit was shut down automatically as a result of the activation of the fire detection system. Two bearings had been installed incorrectly in reverse in the main body of an RB211 Davis vent valve. This allowed an oil mist to contact the aft end of the gas generator, resulting in the fire.An 8000 hour inspection, which involved rebuilding the Davis valve, had been performed on the gas generator 8 days prior to the fire.",True,False,False,0,False,0,0,0,0,False,False,12/5/2013,18:20:00,0,0
P14H0040,5,Incident,2/18/2014,22:30:00,Saskatchewan,Kendal,-103.61666667,50.25,Winnipeg,HEAD OFFICE,Transcanada Keystone Pipeline Gp Ltd.,Kendal Pump Station No. 18,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,A seal on pump unit A3 failed from normal wear and tear due to operations. The seal failed as the station was being repressurized following a station outage. A small volume of oil leaked onto the side of the pump unit.,False,False,True,Crude Oil,False,0,0,0,0,False,False,4/17/2014,09:00:00,0,0
P14H0041,5,Incident,4/18/2014,16:30:00,Alberta,Edmonton,-113.46666667,53.55,Edmonton,HEAD OFFICE,Enbridge Pipelines Inc.,Edmonton Terminal,Terminal,0,0,0,Crude Oil,LVP,SCADA,Station Property,0,0,0,15.0,10.0,Crude oil was released when a tank mixer failed on Tank 9. The oil was contained in the tank berm. The tank has been taken out of service and will be drained to facilitate repairs.,False,False,True,Crude Oil,False,0,0,0,0,False,False,4/18/2014,19:45:00,0,0
P14H0042,5,Incident,4/19/2014,18:00:00,Nova Scotia,Caledonia (Ne. Of Governor Lake),-62.38333333,45.28333333,Dartmouth,HEAD OFFICE,Maritimes & Northeast Pipeline Management Ltd.,0,0,Mainline,Transmission Line,0,Natural Gas,GAS,3rd Party / Other Company,Station Property,0,0,0,56.0,0.0,"The regulator on the supply line providing gas to heat the RTU at MLV 76 went over its set point and activated the 1/2"" relief valve. A passing motorist notified 911 of the release. The supply line was isolated and depressured. The regulator and relief valve will be overhauled.",False,False,True,Natural Gas,False,0,0,0,0,False,False,4/19/2014,21:30:00,0,0
P14H0043,5,Incident,4/24/2014,11:00:00,Ontario,Mattice,-83.26666667,49.61666667,Toronto,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 92,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,Natural gas was leaking from the power gas piping on the yard side of valve 92-L2D. The piping has been isolated and temporary gas tubing has been installed to ensure the valves remain operational.,False,False,True,Natural Gas,False,0,0,0,0,False,False,4/24/2014,15:55:00,0,0
P14H0044,5,Incident,4/28/2014,15:20:00,Alberta,Conklin,-111.08333333,55.63333333,Edmonton,HEAD OFFICE,Nova Gas Transmission Ltd.,0,0,Sunday Creek Lateral Loop #3 Nps 24,Transmission Line,0,Natural Gas,GAS,Employee / Contractor (Onsite),Agricultural Cropland,0,0,0,0.0,0.0,Natural gas was leaking from a pinhole on the circumferential weld on the NPS 12 hot tap connection to the NPS 12 Graham Lateral Loop. The affected section of pipe will be cut out and sent for metallurgical analysis.,False,False,True,Natural Gas,False,0,0,0,0,False,False,4/28/2014,19:25:00,0,0
P14H0045,5,Incident,4/29/2014,12:00:00,Alberta,Irma,-111.23333333,52.91666667,Calgary,HEAD OFFICE,Alliance Pipeline Ltd.,Irma Compressor Station,Compressor Station,0,0,0,Natural Gas,GAS,Employee / Contractor (Onsite),Station Property,0,0,0,2100.0,0.0,"When leaving the station after completing a job, a contractor mistakenly hit the compressor ESD button instead of the intercom button. The system worked as designed and gas was vented to atmosphere.",False,False,True,Natural Gas,0,0,0,0,0,False,False,5/2/2014,18:05:00,0,0
P14H0046,5,Incident,4/30/2014,11:20:00,British Columbia,Fort Nelson,-122.71666667,58.8,Vancouver,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Fort Nelson Gas Plant,Gas Processing Plant,0,0,0,Other,OTHER,Employee / Contractor (Onsite),Station Property,0,0,0,6.0,0.0,"The 3/4"" vent  piping broke off the lean amine header when an operator was changing a quick connect fitting on the vent. The pipe nipple had thinned due to external corrosion that had occurred under the insulation on the piping. The vent pipng was replaced.",False,False,True,Other,False,0,0,0,0,False,False,5/1/2014,18:05:00,0,0
P14H0047,5,Incident,4/30/2014,13:30:00,Alberta,Penhold,-113.86666667,52.13333333,Calgary,HEAD OFFICE,Nova Gas Transmission Ltd.,0,0,Joffre Lateral,Transmission Line,0,Natural Gas,GAS,Employee / Contractor (Onsite),Marginal Land,0,0,0,0.0,0.0,"Two small cracks were found on the underground NPS 1/2"" valve body bleed vent piping. One crack was located on the straight nipple and the other was located on the 90 degree piping elbow. The affected piping and elbow were replaced. initial observations indicated that the removed piping was not fully threaded into the elbow.The NPS 1/2 Schedule 80 threaded nipple and elbow fittings of the body bleed valve vent piping failed due to stress imposed on the piping during frost heave.",False,False,True,Natural Gas,False,0,0,0,0,False,False,5/1/2014,20:30:00,0,0
P14H0049,5,Incident,5/2/2014,18:00:00,British Columbia,Fort St. John,-120.85,56.25,Vancouver,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Aitken Gas Plant,Gas Processing Plant,0,0,0,0,0,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,"During an authorized dig (the line had been located and staked), the 3"" liquid 2-phase line was struck by a backhoe. The backhoe operator had been attempting to remove silt and mud from an excavated stairway in the bell hole. The pipeline was located just inside the excavation wall along the edge of the stairway. As a result of the contact, the line was bent, the coating was scraped, and there was a .025"" deep x 4"" long dent in the pipe. There was no release. The line was in the process of being deactiviated. Subsequent to the strike, the pipeline was blinded at the Gas Plant, the line was de-pressured and the product was removed from the line.",False,False,False,0,False,0,0,0,0,False,False,5/6/2014,19:15:00,0,0
P14H0050,5,Incident,4/8/2014,09:00:00,Saskatchewan,Kerrobert,-109.13333333,51.91666667,Winnipeg,HEAD OFFICE,Enbridge Pipelines Inc.,Kerrobert Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,The top meter assembly o-ring seal failed allowing crude oil to lead down both sides of the upstream flange.,False,False,True,Crude Oil,False,0,0,0,0,False,False,5/9/2014,12:00:00,0,0
P14H0051,5,Incident,4/8/2014,09:00:00,Saskatchewan,Kerrobert,-109.13333333,51.91666667,Winnipeg,HEAD OFFICE,Enbridge Pipelines Inc.,Kerrobert Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,A valve stem seal on a manifold valve was leaking.,False,False,True,Crude Oil,False,0,0,0,0,False,False,5/9/2014,12:00:00,0,0
P14H0052,5,Incident,4/10/2014,09:00:00,Ontario,Sarnia,-82.38333333,42.96666667,Toronto,HEAD OFFICE,Enbridge Pipelines Inc.,Sarnia Terminal,Terminal,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.02,0.02,An o-ring failed on the Sun Meter Prover East door.,False,False,True,Crude Oil,False,0,0,0,0,False,False,5/9/2014,12:00:00,0,0
P14H0053,5,Incident,4/10/2014,09:00:00,Manitoba,Souris,-100.26027778,49.61722222,Winnipeg,HEAD OFFICE,Enbridge Pipelines Inc.,Souris Pump Station,Pump Station,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.05,0.04,"A 4"" fibreglass drain line from the Line 2  pump units to the sump tank broke.",False,False,True,Crude Oil,False,0,0,0,0,False,False,5/9/2014,12:00:00,0,0
P14H0054,5,Incident,4/14/2014,09:00:00,Saskatchewan,Herschel,-108.35,51.63333333,Winnipeg,HEAD OFFICE,Enbridge Pipelines Inc.,Herschel Pump Station,Pump Station,0,0,0,Condensate,LVP,SCADA,Station Property,0,0,0,0.0,0.0,Condensate was leaking from a weld on the casing for pump unit 1.,False,False,True,Condensate,False,0,0,0,0,False,False,5/9/2014,12:00:00,0,0
P14H0055,5,Incident,4/24/2014,09:00:00,Alberta,Hardisty,-111.3,52.66666667,Edmonton,HEAD OFFICE,Enbridge Pipelines Inc.,Hardisty Pump Station,Pump Station,0,0,0,Crude Oil,LVP,SCADA,Station Property,0,0,0,0.17,0.17,"The seal on pump unit #3-UP-1 failed. A station shutdown and isolation of the pump was automatically initiated. During the shutdown, the actuator motor on the discharge valve failed and the discharge valve did not close as intended.",False,False,True,Crude Oil,False,0,0,0,0,False,False,5/9/2014,12:00:00,0,0
P14H0056,5,Incident,5/7/2014,11:30:00,Alberta,Fort Saskatchewan,-113.21666667,53.71666667,Edmonton,HEAD OFFICE,Kinder Morgan Cochin Ulc,Keyera Delivery Facility,Receipt / Delivery Facility,0,0,0,Condensate,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,Condensate was dripping from a threaded pipe nipple connection between a transmitter and station piping. The leak had occurred as a result of insufficient pipe dope being applied during the initial installation.,False,False,True,Condensate,False,0,0,0,0,False,False,5/7/2014,15:50:00,0,0
P14H0057,5,Incident,5/12/2014,00:00:00,British Columbia,Taylor,0.0,0.0,Vancouver,HEAD OFFICE,Westcoast Energy Inc. (Dba Spectra Energy Transmission),Mcmahon Gas Plant,Gas Processing Plant,0,0,0,Other,OTHER,Employee / Contractor (Onsite),Station Property,0,0,0,19.0,19.0,"A 3/4"" nipple on a 3/4"" steam line broke and water and effluent was released into a valve pit. The steam line was connected to an effluent line. The nipple was repaired.",False,False,True,Other,False,0,0,0,0,False,False,5/14/2014,16:04:00,0,0
P14H0060,5,Incident,5/26/2014,17:00:00,Alberta,Vegreville,-112.05,53.5,Edmonton,HEAD OFFICE,Nova Gas Transmission Ltd.,0,0,North Lateral Extension Loop Nps 20,Transmission Line,0,Natural Gas,GAS,3rd Party / Other Company,Agricultural Cropland,0,0,0,0.0,0.0,"A landowner notified TCPL of an area of dead vegetation in the pipeline ROW.  All 5 lines in the affected section of the pipeline corridor were held to the discovery pressure of 7650 kPa. The suspected leak site was daylighted on or about May 30 2014. The leak originated at pinhole corrosion in the pipe body. The affected section has been cut-out and replaced. As of June 2, the line has not yet been returned to service. The line will be returned to service once a decision has been made as to what percentage of MOP it will operate.",False,False,True,Natural Gas,True,0,0,0,0,False,False,5/27/2014,00:03:00,0,0
P14H0011,3,Accident,1/25/2014,00:19:00,Manitoba,Otterburne,-97.05166667,49.49722222,Head Office,HEAD OFFICE,Transcanada Pipelines Ltd.,0,0,Line 400-1,Transmission Line,Pipe / Piping,Natural Gas,GAS,SCADA,Marginal Land,0,0,0,3000000.0,0.0,"At approximately 0115 Central Standard Time on 25 January 2014, a natural gas pipeline rupture and ignition occurred on TransCanada PipeLines Limited’s 762 mm (30-inch) Line 400-1 at the site of Mainline Valve 402 near Otterburne, Manitoba. A crater measuring approximately 24 metres long by 12.5 metres wide was created, and debris was ejected approximately 100 metres from the rupture site. Natural gas burned for approximately 12 hours. Five residences in the immediate vicinity were evacuated, and Provincial Highway 303 was closed until the fire was extinguished. There were no injuries.",True,True,True,Natural Gas,True,True,0,0,0,True,True,1/25/2014,05:00:00,0,0
P14H0062,5,Incident,5/27/2014,16:10:00,Manitoba,Portage La Prairie,-98.29194444,49.97277778,Winnipeg,HEAD OFFICE,Transcanada Pipelines Ltd.,Compressor Station 34,Compressor Station,0,0,0,Natural Gas,GAS,3rd Party / Other Company,Station Property,0,0,0,0.0,0.0,"Commercial power was momentarily lost and a subsequent failure of the Unit D 24VDC power supply resulted in a failure to maintain control voltage for the station and unit D programmable logic controllers. Several yard valves, including the Line 100-4 blow-off valves returned to their fail safe positions. When commercial power and the 24VDC power supply were restored, the control system automatically closed the blow-off valves per design. However, with the rapid cycling, the blow-off valves did not travel to the mechanical stop position and gas leaked past the blow-offs and vented to atmosphere. A technician manually closed the blow-off valves. The failed Unit D 24VDC battery bank was replaced.",False,False,True,Natural Gas,False,0,0,0,0,False,False,5/28/2014,18:25:00,0,0
P14H0063,5,Incident,5/31/2014,22:54:00,Ontario,Oakville,-79.68333333,43.45,Toronto,HEAD OFFICE,Trans-Northern Pipelines Inc.,Oakville Pump Station,Pump Station,0,0,0,0,0,SCADA,Station Property,0,0,0,0.0,0.0,"Distillate was being delivered into Oakville on the 10"" diameter pipe when electrical problems at the Oakville station caused some valves to not fully open and the pipeline shut down suddenly. The manifold pressure reached 114% of current MAOP. No product was released.",False,False,False,0,False,0,True,0,0,False,False,6/2/2014,17:55:00,0,0
P14H0064,5,Incident,6/1/2014,23:58:00,Alberta,Morinville,-113.65,53.8,Calgary,HEAD OFFICE,Alliance Pipeline Ltd.,Morinville Compressor Station,Compressor Station,0,0,0,Natural Gas,GAS,3rd Party / Other Company,Station Property,0,0,0,160000.0,0.0,A pressure safety valve (PSV) activated below its set point and natural gas was vented for about 25 minutes. The control centre operator at Gas Control in Calgary set the compressor unit to minimum load and the PSV re-seated itself. The PSV was replaced on June 3 2014.,False,False,True,Natural Gas,False,0,True,0,0,False,False,6/2/2014,02:15:00,0,0
P14H0065,5,Incident,3/17/2014,12:00:00,Alberta,Hardisty,-111.3,52.66666667,Edmonton,HEAD OFFICE,Transcanada Keystone Pipeline Gp Ltd.,Hardisty Terminal,Terminal,0,0,0,Crude Oil,LVP,Employee / Contractor (Onsite),Station Property,0,0,0,0.0,0.0,A small volume of crude oil was seeping from the flanged mounting Base at three vertical pumps. The crude oil was confined to the pump skids.,False,False,True,Crude Oil,False,0,0,0,0,False,False,5/31/2014,09:00:00,0,0
